hog_input_img,rotXdeg,rotYdeg,rotZdeg,distX,distY,distZ,f
hog_input_57626,11,90,133,460,80,870,3500
hog_input_57627,11,90,133,460,80,870,3600
hog_input_57628,11,90,133,460,80,870,3700
hog_input_57629,11,90,133,460,80,870,3800
hog_input_57630,11,90,133,460,80,870,3900
hog_input_57631,11,90,133,460,80,880,3000
hog_input_57632,11,90,133,460,80,880,3100
hog_input_57633,11,90,133,460,80,880,3200
hog_input_57634,11,90,133,460,80,880,3300
hog_input_57635,11,90,133,460,80,880,3400
hog_input_57636,11,90,133,460,80,880,3500
hog_input_57637,11,90,133,460,80,880,3600
hog_input_57638,11,90,133,460,80,880,3700
hog_input_57639,11,90,133,460,80,880,3800
hog_input_57640,11,90,133,460,80,880,3900
hog_input_57641,11,90,133,460,80,890,3000
hog_input_57642,11,90,133,460,80,890,3100
hog_input_57643,11,90,133,460,80,890,3200
hog_input_57644,11,90,133,460,80,890,3300
hog_input_57645,11,90,133,460,80,890,3400
hog_input_57646,11,90,133,460,80,890,3500
hog_input_57647,11,90,133,460,80,890,3600
hog_input_57648,11,90,133,460,80,890,3700
hog_input_57649,11,90,133,460,80,890,3800
hog_input_57650,11,90,133,460,80,890,3900
hog_input_57651,11,90,133,460,80,900,3000
hog_input_57652,11,90,133,460,80,900,3100
hog_input_57653,11,90,133,460,80,900,3200
hog_input_57654,11,90,133,460,80,900,3300
hog_input_57655,11,90,133,460,80,900,3400
hog_input_57656,11,90,133,460,80,900,3500
hog_input_57657,11,90,133,460,80,900,3600
hog_input_57658,11,90,133,460,80,900,3700
hog_input_57659,11,90,133,460,80,900,3800
hog_input_57660,11,90,133,460,80,900,3900
hog_input_57661,11,90,133,460,80,910,3000
hog_input_57662,11,90,133,460,80,910,3100
hog_input_57663,11,90,133,460,80,910,3200
hog_input_57664,11,90,133,460,80,910,3300
hog_input_57665,11,90,133,460,80,910,3400
hog_input_57666,11,90,133,460,80,910,3500
hog_input_57667,11,90,133,460,80,910,3600
hog_input_57668,11,90,133,460,80,910,3700
hog_input_57669,11,90,133,460,80,910,3800
hog_input_57670,11,90,133,460,80,910,3900
hog_input_57671,11,90,133,460,80,920,3000
hog_input_57672,11,90,133,460,80,920,3100
hog_input_57673,11,90,133,460,80,920,3200
hog_input_57674,11,90,133,460,80,920,3300
hog_input_57675,11,90,133,460,80,920,3400
hog_input_57676,11,90,133,460,80,920,3500
hog_input_57677,11,90,133,460,80,920,3600
hog_input_57678,11,90,133,460,80,920,3700
hog_input_57679,11,90,133,460,80,920,3800
hog_input_57680,11,90,133,460,80,920,3900
hog_input_57681,11,90,133,460,80,930,3000
hog_input_57682,11,90,133,460,80,930,3100
hog_input_57683,11,90,133,460,80,930,3200
hog_input_57684,11,90,133,460,80,930,3300
hog_input_57685,11,90,133,460,80,930,3400
hog_input_57686,11,90,133,460,80,930,3500
hog_input_57687,11,90,133,460,80,930,3600
hog_input_57688,11,90,133,460,80,930,3700
hog_input_57689,11,90,133,460,80,930,3800
hog_input_57690,11,90,133,460,80,930,3900
hog_input_57691,11,90,133,460,80,940,3000
hog_input_57692,11,90,133,460,80,940,3100
hog_input_57693,11,90,133,460,80,940,3200
hog_input_57694,11,90,133,460,80,940,3300
hog_input_57695,11,90,133,460,80,940,3400
hog_input_57696,11,90,133,460,80,940,3500
hog_input_57697,11,90,133,460,80,940,3600
hog_input_57698,11,90,133,460,80,940,3700
hog_input_57699,11,90,133,460,80,940,3800
hog_input_57700,11,90,133,460,80,940,3900
hog_input_57701,11,90,133,460,83,850,3000
hog_input_57702,11,90,133,460,83,850,3100
hog_input_57703,11,90,133,460,83,850,3200
hog_input_57704,11,90,133,460,83,850,3300
hog_input_57705,11,90,133,460,83,850,3400
hog_input_57706,11,90,133,460,83,850,3500
hog_input_57707,11,90,133,460,83,850,3600
hog_input_57708,11,90,133,460,83,850,3700
hog_input_57709,11,90,133,460,83,850,3800
hog_input_57710,11,90,133,460,83,850,3900
hog_input_57711,11,90,133,460,83,860,3000
hog_input_57712,11,90,133,460,83,860,3100
hog_input_57713,11,90,133,460,83,860,3200
hog_input_57714,11,90,133,460,83,860,3300
hog_input_57715,11,90,133,460,83,860,3400
hog_input_57716,11,90,133,460,83,860,3500
hog_input_57717,11,90,133,460,83,860,3600
hog_input_57718,11,90,133,460,83,860,3700
hog_input_57719,11,90,133,460,83,860,3800
hog_input_57720,11,90,133,460,83,860,3900
hog_input_57721,11,90,133,460,83,870,3000
hog_input_57722,11,90,133,460,83,870,3100
hog_input_57723,11,90,133,460,83,870,3200
hog_input_57724,11,90,133,460,83,870,3300
hog_input_57725,11,90,133,460,83,870,3400
hog_input_57726,11,90,133,460,83,870,3500
hog_input_57727,11,90,133,460,83,870,3600
hog_input_57728,11,90,133,460,83,870,3700
hog_input_57729,11,90,133,460,83,870,3800
hog_input_57730,11,90,133,460,83,870,3900
hog_input_57731,11,90,133,460,83,880,3000
hog_input_57732,11,90,133,460,83,880,3100
hog_input_57733,11,90,133,460,83,880,3200
hog_input_57734,11,90,133,460,83,880,3300
hog_input_57735,11,90,133,460,83,880,3400
hog_input_57736,11,90,133,460,83,880,3500
hog_input_57737,11,90,133,460,83,880,3600
hog_input_57738,11,90,133,460,83,880,3700
hog_input_57739,11,90,133,460,83,880,3800
hog_input_57740,11,90,133,460,83,880,3900
hog_input_57741,11,90,133,460,83,890,3000
hog_input_57742,11,90,133,460,83,890,3100
hog_input_57743,11,90,133,460,83,890,3200
hog_input_57744,11,90,133,460,83,890,3300
hog_input_57745,11,90,133,460,83,890,3400
hog_input_57746,11,90,133,460,83,890,3500
hog_input_57747,11,90,133,460,83,890,3600
hog_input_57748,11,90,133,460,83,890,3700
hog_input_57749,11,90,133,460,83,890,3800
hog_input_57750,11,90,133,460,83,890,3900
hog_input_57751,11,90,133,460,83,900,3000
hog_input_57752,11,90,133,460,83,900,3100
hog_input_57753,11,90,133,460,83,900,3200
hog_input_57754,11,90,133,460,83,900,3300
hog_input_57755,11,90,133,460,83,900,3400
hog_input_57756,11,90,133,460,83,900,3500
hog_input_57757,11,90,133,460,83,900,3600
hog_input_57758,11,90,133,460,83,900,3700
hog_input_57759,11,90,133,460,83,900,3800
hog_input_57760,11,90,133,460,83,900,3900
hog_input_57761,11,90,133,460,83,910,3000
hog_input_57762,11,90,133,460,83,910,3100
hog_input_57763,11,90,133,460,83,910,3200
hog_input_57764,11,90,133,460,83,910,3300
hog_input_57765,11,90,133,460,83,910,3400
hog_input_57766,11,90,133,460,83,910,3500
hog_input_57767,11,90,133,460,83,910,3600
hog_input_57768,11,90,133,460,83,910,3700
hog_input_57769,11,90,133,460,83,910,3800
hog_input_57770,11,90,133,460,83,910,3900
hog_input_57771,11,90,133,460,83,920,3000
hog_input_57772,11,90,133,460,83,920,3100
hog_input_57773,11,90,133,460,83,920,3200
hog_input_57774,11,90,133,460,83,920,3300
hog_input_57775,11,90,133,460,83,920,3400
hog_input_57776,11,90,133,460,83,920,3500
hog_input_57777,11,90,133,460,83,920,3600
hog_input_57778,11,90,133,460,83,920,3700
hog_input_57779,11,90,133,460,83,920,3800
hog_input_57780,11,90,133,460,83,920,3900
hog_input_57781,11,90,133,460,83,930,3000
hog_input_57782,11,90,133,460,83,930,3100
hog_input_57783,11,90,133,460,83,930,3200
hog_input_57784,11,90,133,460,83,930,3300
hog_input_57785,11,90,133,460,83,930,3400
hog_input_57786,11,90,133,460,83,930,3500
hog_input_57787,11,90,133,460,83,930,3600
hog_input_57788,11,90,133,460,83,930,3700
hog_input_57789,11,90,133,460,83,930,3800
hog_input_57790,11,90,133,460,83,930,3900
hog_input_57791,11,90,133,460,83,940,3000
hog_input_57792,11,90,133,460,83,940,3100
hog_input_57793,11,90,133,460,83,940,3200
hog_input_57794,11,90,133,460,83,940,3300
hog_input_57795,11,90,133,460,83,940,3400
hog_input_57796,11,90,133,460,83,940,3500
hog_input_57797,11,90,133,460,83,940,3600
hog_input_57798,11,90,133,460,83,940,3700
hog_input_57799,11,90,133,460,83,940,3800
hog_input_57800,11,90,133,460,83,940,3900
hog_input_57801,11,90,133,460,86,850,3000
hog_input_57802,11,90,133,460,86,850,3100
hog_input_57803,11,90,133,460,86,850,3200
hog_input_57804,11,90,133,460,86,850,3300
hog_input_57805,11,90,133,460,86,850,3400
hog_input_57806,11,90,133,460,86,850,3500
hog_input_57807,11,90,133,460,86,850,3600
hog_input_57808,11,90,133,460,86,850,3700
hog_input_57809,11,90,133,460,86,850,3800
hog_input_57810,11,90,133,460,86,850,3900
hog_input_57811,11,90,133,460,86,860,3000
hog_input_57812,11,90,133,460,86,860,3100
hog_input_57813,11,90,133,460,86,860,3200
hog_input_57814,11,90,133,460,86,860,3300
hog_input_57815,11,90,133,460,86,860,3400
hog_input_57816,11,90,133,460,86,860,3500
hog_input_57817,11,90,133,460,86,860,3600
hog_input_57818,11,90,133,460,86,860,3700
hog_input_57819,11,90,133,460,86,860,3800
hog_input_57820,11,90,133,460,86,860,3900
hog_input_57821,11,90,133,460,86,870,3000
hog_input_57822,11,90,133,460,86,870,3100
hog_input_57823,11,90,133,460,86,870,3200
hog_input_57824,11,90,133,460,86,870,3300
hog_input_57825,11,90,133,460,86,870,3400
hog_input_57826,11,90,133,460,86,870,3500
hog_input_57827,11,90,133,460,86,870,3600
hog_input_57828,11,90,133,460,86,870,3700
hog_input_57829,11,90,133,460,86,870,3800
hog_input_57830,11,90,133,460,86,870,3900
hog_input_57831,11,90,133,460,86,880,3000
hog_input_57832,11,90,133,460,86,880,3100
hog_input_57833,11,90,133,460,86,880,3200
hog_input_57834,11,90,133,460,86,880,3300
hog_input_57835,11,90,133,460,86,880,3400
hog_input_57836,11,90,133,460,86,880,3500
hog_input_57837,11,90,133,460,86,880,3600
hog_input_57838,11,90,133,460,86,880,3700
hog_input_57839,11,90,133,460,86,880,3800
hog_input_57840,11,90,133,460,86,880,3900
hog_input_57841,11,90,133,460,86,890,3000
hog_input_57842,11,90,133,460,86,890,3100
hog_input_57843,11,90,133,460,86,890,3200
hog_input_57844,11,90,133,460,86,890,3300
hog_input_57845,11,90,133,460,86,890,3400
hog_input_57846,11,90,133,460,86,890,3500
hog_input_57847,11,90,133,460,86,890,3600
hog_input_57848,11,90,133,460,86,890,3700
hog_input_57849,11,90,133,460,86,890,3800
hog_input_57850,11,90,133,460,86,890,3900
hog_input_57851,11,90,133,460,86,900,3000
hog_input_57852,11,90,133,460,86,900,3100
hog_input_57853,11,90,133,460,86,900,3200
hog_input_57854,11,90,133,460,86,900,3300
hog_input_57855,11,90,133,460,86,900,3400
hog_input_57856,11,90,133,460,86,900,3500
hog_input_57857,11,90,133,460,86,900,3600
hog_input_57858,11,90,133,460,86,900,3700
hog_input_57859,11,90,133,460,86,900,3800
hog_input_57860,11,90,133,460,86,900,3900
hog_input_57861,11,90,133,460,86,910,3000
hog_input_57862,11,90,133,460,86,910,3100
hog_input_57863,11,90,133,460,86,910,3200
hog_input_57864,11,90,133,460,86,910,3300
hog_input_57865,11,90,133,460,86,910,3400
hog_input_57866,11,90,133,460,86,910,3500
hog_input_57867,11,90,133,460,86,910,3600
hog_input_57868,11,90,133,460,86,910,3700
hog_input_57869,11,90,133,460,86,910,3800
hog_input_57870,11,90,133,460,86,910,3900
hog_input_57871,11,90,133,460,86,920,3000
hog_input_57872,11,90,133,460,86,920,3100
hog_input_57873,11,90,133,460,86,920,3200
hog_input_57874,11,90,133,460,86,920,3300
hog_input_57875,11,90,133,460,86,920,3400
hog_input_57876,11,90,133,460,86,920,3500
hog_input_57877,11,90,133,460,86,920,3600
hog_input_57878,11,90,133,460,86,920,3700
hog_input_57879,11,90,133,460,86,920,3800
hog_input_57880,11,90,133,460,86,920,3900
hog_input_57881,11,90,133,460,86,930,3000
hog_input_57882,11,90,133,460,86,930,3100
hog_input_57883,11,90,133,460,86,930,3200
hog_input_57884,11,90,133,460,86,930,3300
hog_input_57885,11,90,133,460,86,930,3400
hog_input_57886,11,90,133,460,86,930,3500
hog_input_57887,11,90,133,460,86,930,3600
hog_input_57888,11,90,133,460,86,930,3700
hog_input_57889,11,90,133,460,86,930,3800
hog_input_57890,11,90,133,460,86,930,3900
hog_input_57891,11,90,133,460,86,940,3000
hog_input_57892,11,90,133,460,86,940,3100
hog_input_57893,11,90,133,460,86,940,3200
hog_input_57894,11,90,133,460,86,940,3300
hog_input_57895,11,90,133,460,86,940,3400
hog_input_57896,11,90,133,460,86,940,3500
hog_input_57897,11,90,133,460,86,940,3600
hog_input_57898,11,90,133,460,86,940,3700
hog_input_57899,11,90,133,460,86,940,3800
hog_input_57900,11,90,133,460,86,940,3900
hog_input_57901,11,90,133,460,89,850,3000
hog_input_57902,11,90,133,460,89,850,3100
hog_input_57903,11,90,133,460,89,850,3200
hog_input_57904,11,90,133,460,89,850,3300
hog_input_57905,11,90,133,460,89,850,3400
hog_input_57906,11,90,133,460,89,850,3500
hog_input_57907,11,90,133,460,89,850,3600
hog_input_57908,11,90,133,460,89,850,3700
hog_input_57909,11,90,133,460,89,850,3800
hog_input_57910,11,90,133,460,89,850,3900
hog_input_57911,11,90,133,460,89,860,3000
hog_input_57912,11,90,133,460,89,860,3100
hog_input_57913,11,90,133,460,89,860,3200
hog_input_57914,11,90,133,460,89,860,3300
hog_input_57915,11,90,133,460,89,860,3400
hog_input_57916,11,90,133,460,89,860,3500
hog_input_57917,11,90,133,460,89,860,3600
hog_input_57918,11,90,133,460,89,860,3700
hog_input_57919,11,90,133,460,89,860,3800
hog_input_57920,11,90,133,460,89,860,3900
hog_input_57921,11,90,133,460,89,870,3000
hog_input_57922,11,90,133,460,89,870,3100
hog_input_57923,11,90,133,460,89,870,3200
hog_input_57924,11,90,133,460,89,870,3300
hog_input_57925,11,90,133,460,89,870,3400
hog_input_57926,11,90,133,460,89,870,3500
hog_input_57927,11,90,133,460,89,870,3600
hog_input_57928,11,90,133,460,89,870,3700
hog_input_57929,11,90,133,460,89,870,3800
hog_input_57930,11,90,133,460,89,870,3900
hog_input_57931,11,90,133,460,89,880,3000
hog_input_57932,11,90,133,460,89,880,3100
hog_input_57933,11,90,133,460,89,880,3200
hog_input_57934,11,90,133,460,89,880,3300
hog_input_57935,11,90,133,460,89,880,3400
hog_input_57936,11,90,133,460,89,880,3500
hog_input_57937,11,90,133,460,89,880,3600
hog_input_57938,11,90,133,460,89,880,3700
hog_input_57939,11,90,133,460,89,880,3800
hog_input_57940,11,90,133,460,89,880,3900
hog_input_57941,11,90,133,460,89,890,3000
hog_input_57942,11,90,133,460,89,890,3100
hog_input_57943,11,90,133,460,89,890,3200
hog_input_57944,11,90,133,460,89,890,3300
hog_input_57945,11,90,133,460,89,890,3400
hog_input_57946,11,90,133,460,89,890,3500
hog_input_57947,11,90,133,460,89,890,3600
hog_input_57948,11,90,133,460,89,890,3700
hog_input_57949,11,90,133,460,89,890,3800
hog_input_57950,11,90,133,460,89,890,3900
hog_input_57951,11,90,133,460,89,900,3000
hog_input_57952,11,90,133,460,89,900,3100
hog_input_57953,11,90,133,460,89,900,3200
hog_input_57954,11,90,133,460,89,900,3300
hog_input_57955,11,90,133,460,89,900,3400
hog_input_57956,11,90,133,460,89,900,3500
hog_input_57957,11,90,133,460,89,900,3600
hog_input_57958,11,90,133,460,89,900,3700
hog_input_57959,11,90,133,460,89,900,3800
hog_input_57960,11,90,133,460,89,900,3900
hog_input_57961,11,90,133,460,89,910,3000
hog_input_57962,11,90,133,460,89,910,3100
hog_input_57963,11,90,133,460,89,910,3200
hog_input_57964,11,90,133,460,89,910,3300
hog_input_57965,11,90,133,460,89,910,3400
hog_input_57966,11,90,133,460,89,910,3500
hog_input_57967,11,90,133,460,89,910,3600
hog_input_57968,11,90,133,460,89,910,3700
hog_input_57969,11,90,133,460,89,910,3800
hog_input_57970,11,90,133,460,89,910,3900
hog_input_57971,11,90,133,460,89,920,3000
hog_input_57972,11,90,133,460,89,920,3100
hog_input_57973,11,90,133,460,89,920,3200
hog_input_57974,11,90,133,460,89,920,3300
hog_input_57975,11,90,133,460,89,920,3400
hog_input_57976,11,90,133,460,89,920,3500
hog_input_57977,11,90,133,460,89,920,3600
hog_input_57978,11,90,133,460,89,920,3700
hog_input_57979,11,90,133,460,89,920,3800
hog_input_57980,11,90,133,460,89,920,3900
hog_input_57981,11,90,133,460,89,930,3000
hog_input_57982,11,90,133,460,89,930,3100
hog_input_57983,11,90,133,460,89,930,3200
hog_input_57984,11,90,133,460,89,930,3300
hog_input_57985,11,90,133,460,89,930,3400
hog_input_57986,11,90,133,460,89,930,3500
hog_input_57987,11,90,133,460,89,930,3600
hog_input_57988,11,90,133,460,89,930,3700
hog_input_57989,11,90,133,460,89,930,3800
hog_input_57990,11,90,133,460,89,930,3900
hog_input_57991,11,90,133,460,89,940,3000
hog_input_57992,11,90,133,460,89,940,3100
hog_input_57993,11,90,133,460,89,940,3200
hog_input_57994,11,90,133,460,89,940,3300
hog_input_57995,11,90,133,460,89,940,3400
hog_input_57996,11,90,133,460,89,940,3500
hog_input_57997,11,90,133,460,89,940,3600
hog_input_57998,11,90,133,460,89,940,3700
hog_input_57999,11,90,133,460,89,940,3800
hog_input_58000,11,90,133,460,89,940,3900
hog_input_58001,11,90,133,460,92,850,3000
hog_input_58002,11,90,133,460,92,850,3100
hog_input_58003,11,90,133,460,92,850,3200
hog_input_58004,11,90,133,460,92,850,3300
hog_input_58005,11,90,133,460,92,850,3400
hog_input_58006,11,90,133,460,92,850,3500
hog_input_58007,11,90,133,460,92,850,3600
hog_input_58008,11,90,133,460,92,850,3700
hog_input_58009,11,90,133,460,92,850,3800
hog_input_58010,11,90,133,460,92,850,3900
hog_input_58011,11,90,133,460,92,860,3000
hog_input_58012,11,90,133,460,92,860,3100
hog_input_58013,11,90,133,460,92,860,3200
hog_input_58014,11,90,133,460,92,860,3300
hog_input_58015,11,90,133,460,92,860,3400
hog_input_58016,11,90,133,460,92,860,3500
hog_input_58017,11,90,133,460,92,860,3600
hog_input_58018,11,90,133,460,92,860,3700
hog_input_58019,11,90,133,460,92,860,3800
hog_input_58020,11,90,133,460,92,860,3900
hog_input_58021,11,90,133,460,92,870,3000
hog_input_58022,11,90,133,460,92,870,3100
hog_input_58023,11,90,133,460,92,870,3200
hog_input_58024,11,90,133,460,92,870,3300
hog_input_58025,11,90,133,460,92,870,3400
hog_input_58026,11,90,133,460,92,870,3500
hog_input_58027,11,90,133,460,92,870,3600
hog_input_58028,11,90,133,460,92,870,3700
hog_input_58029,11,90,133,460,92,870,3800
hog_input_58030,11,90,133,460,92,870,3900
hog_input_58031,11,90,133,460,92,880,3000
hog_input_58032,11,90,133,460,92,880,3100
hog_input_58033,11,90,133,460,92,880,3200
hog_input_58034,11,90,133,460,92,880,3300
hog_input_58035,11,90,133,460,92,880,3400
hog_input_58036,11,90,133,460,92,880,3500
hog_input_58037,11,90,133,460,92,880,3600
hog_input_58038,11,90,133,460,92,880,3700
hog_input_58039,11,90,133,460,92,880,3800
hog_input_58040,11,90,133,460,92,880,3900
hog_input_58041,11,90,133,460,92,890,3000
hog_input_58042,11,90,133,460,92,890,3100
hog_input_58043,11,90,133,460,92,890,3200
hog_input_58044,11,90,133,460,92,890,3300
hog_input_58045,11,90,133,460,92,890,3400
hog_input_58046,11,90,133,460,92,890,3500
hog_input_58047,11,90,133,460,92,890,3600
hog_input_58048,11,90,133,460,92,890,3700
hog_input_58049,11,90,133,460,92,890,3800
hog_input_58050,11,90,133,460,92,890,3900
hog_input_58051,11,90,133,460,92,900,3000
hog_input_58052,11,90,133,460,92,900,3100
hog_input_58053,11,90,133,460,92,900,3200
hog_input_58054,11,90,133,460,92,900,3300
hog_input_58055,11,90,133,460,92,900,3400
hog_input_58056,11,90,133,460,92,900,3500
hog_input_58057,11,90,133,460,92,900,3600
hog_input_58058,11,90,133,460,92,900,3700
hog_input_58059,11,90,133,460,92,900,3800
hog_input_58060,11,90,133,460,92,900,3900
hog_input_58061,11,90,133,460,92,910,3000
hog_input_58062,11,90,133,460,92,910,3100
hog_input_58063,11,90,133,460,92,910,3200
hog_input_58064,11,90,133,460,92,910,3300
hog_input_58065,11,90,133,460,92,910,3400
hog_input_58066,11,90,133,460,92,910,3500
hog_input_58067,11,90,133,460,92,910,3600
hog_input_58068,11,90,133,460,92,910,3700
hog_input_58069,11,90,133,460,92,910,3800
hog_input_58070,11,90,133,460,92,910,3900
hog_input_58071,11,90,133,460,92,920,3000
hog_input_58072,11,90,133,460,92,920,3100
hog_input_58073,11,90,133,460,92,920,3200
hog_input_58074,11,90,133,460,92,920,3300
hog_input_58075,11,90,133,460,92,920,3400
hog_input_58076,11,90,133,460,92,920,3500
hog_input_58077,11,90,133,460,92,920,3600
hog_input_58078,11,90,133,460,92,920,3700
hog_input_58079,11,90,133,460,92,920,3800
hog_input_58080,11,90,133,460,92,920,3900
hog_input_58081,11,90,133,460,92,930,3000
hog_input_58082,11,90,133,460,92,930,3100
hog_input_58083,11,90,133,460,92,930,3200
hog_input_58084,11,90,133,460,92,930,3300
hog_input_58085,11,90,133,460,92,930,3400
hog_input_58086,11,90,133,460,92,930,3500
hog_input_58087,11,90,133,460,92,930,3600
hog_input_58088,11,90,133,460,92,930,3700
hog_input_58089,11,90,133,460,92,930,3800
hog_input_58090,11,90,133,460,92,930,3900
hog_input_58091,11,90,133,460,92,940,3000
